Campus,Student_ID,Rank,Maths_GPA,Physics_GPA,Chem_GPA,PUC_GPA,Gender
Ongole,O230345,563,7.25,8.0,7.0,8.32,F
Ongole,O231212,564,7.25,7.25,8.25,8.32,F
Ongole,O231141,565,6.5,8.75,7.75,8.32,F
Ongole,O230448,567,8.25,7.75,7.5,8.31,M
Ongole,O230230,568,8.25,7.5,8.0,8.31,M
Ongole,O230269,571,6.5,8.0,8.5,8.31,F
Ongole,O230867,572,6.25,8.75,7.5,8.31,F
Ongole,O230095,573,7.25,8.5,7.75,8.3,M
Ongole,O230301,574,7.25,8.0,6.75,8.3,F
Ongole,O230836,577,5.75,8.25,7.5,8.2931,F
Ongole,O230067,580,7.5,8.0,7.5,8.29,M
Ongole,O230772,581,7.5,7.75,7.25,8.29,F
Ongole,O230053,582,7.0,8.5,8.0,8.29,M
Ongole,O231217,583,7.0,7.5,8.5,8.29,M
Ongole,O231069,584,8.25,8.5,7.0,8.28,F
Ongole,O231108,585,7.5,7.75,8.0,8.28,M
Ongole,O230948,586,7.25,8.5,7.5,8.28,M
Ongole,O230683,587,8.0,7.5,7.25,8.27,F
Ongole,O230379,588,7.75,7.75,7.25,8.27,F
Ongole,O230215,590,7.5,8.5,7.5,8.27,M
Ongole,O230140,594,6.75,8.25,8.0,8.27,M
Ongole,O230350,595,7.75,8.75,6.25,8.26,F
Ongole,O231172,596,7.75,7.5,7.0,8.26,F
Ongole,O231161,597,7.25,7.75,7.25,8.26,F
Ongole,O230666,601,7.75,8.25,8.0,8.25,M
Ongole,O220864,602,7.75,7.0,7.0,8.25,F
Ongole,O230018,604,7.25,7.0,7.25,8.25,F
Ongole,O230572,605,6.5,8.25,7.25,8.25,F
Ongole,O230291,606,7.5,7.5,8.0,8.24,F
Ongole,O230056,610,7.75,7.5,7.75,8.23,M
Ongole,O231039,612,7.0,7.75,8.25,8.23,F
Ongole,O230790,613,6.75,8.5,7.75,8.23,F
Ongole,O230449,616,8.0,7.75,7.25,8.22,M
Ongole,O230757,620,7.5,8.0,7.75,8.21,F
Ongole,O230263,621,7.5,7.75,7.5,8.21,M
Ongole,O230520,623,7.5,7.5,6.75,8.2,F
Ongole,O230465,624,7.0,8.25,7.25,8.2,M
Ongole,O230707,625,6.75,7.5,7.5,8.2,F
Ongole,O231042,626,7.25,8.25,7.0,8.19,F
Ongole,O231071,627,7.25,8.0,7.0,8.19,M
Ongole,O230665,628,7.25,7.75,8.5,8.19,M
Ongole,O230096,629,7.0,7.75,7.75,8.19,M
Ongole,O230845,630,6.75,9.0,7.5,8.19,F
Ongole,O230872,631,5.75,8.5,8.25,8.19,M
Ongole,O230103,632,7.5,8.0,6.75,8.18,F
Ongole,O231084,633,7.25,7.75,7.75,8.18,F
Ongole,O230213,634,6.75,8.0,7.5,8.18,M
Ongole,O231260,635,7.25,7.5,7.0,8.17,F
Ongole,O230189,636,6.25,8.25,8.0,8.17,M
Ongole,O230552,637,7.5,8.0,7.5,8.16,M
Ongole,O230143,638,7.0,7.25,8.0,8.16,F
Ongole,O230842,640,8.25,7.75,7.5,8.15,M
Ongole,O230322,641,7.75,7.75,6.5,8.15,F
Ongole,O230674,643,7.0,8.0,7.5,8.15,M
Ongole,O230909,644,7.0,7.75,6.75,8.15,F
Ongole,O220453,645,7.25,6.75,7.5,8.1425,F
Ongole,O230313,646,7.0,8.0,7.5,8.14,M
Ongole,O230262,648,6.5,8.25,7.5,8.13,M
Ongole,O220145,649,6.5,7.5,7.5,8.125,F
Ongole,O230796,650,7.75,7.5,7.0,8.12,M
Ongole,O231088,651,7.5,7.25,7.25,8.12,F
Ongole,O231104,654,7.75,7.75,8.25,8.11,M
Ongole,O230606,655,7.25,7.5,7.75,8.11,F
Ongole,O230336,657,8.0,8.0,6.5,8.1,F
Ongole,O231125,658,7.75,8.15,8.0,8.1,F
Ongole,O231207,659,7.5,7.5,7.25,8.1,F
Ongole,O230951,660,7.25,7.75,6.75,8.1,F
Ongole,O230165,662,6.5,8.0,8.0,8.1,F
Ongole,O230604,664,8.25,6.5,7.25,8.09,F
Ongole,O230249,666,7.0,7.5,7.25,8.09,F
Ongole,O230289,668,7.5,7.5,7.25,8.08,F
Ongole,O231085,669,7.25,7.0,7.75,8.08,M
Ongole,O231270,673,6.75,7.0,7.5,8.07,F
Ongole,O230168,674,6.5,7.5,7.75,8.07,F
Ongole,O230595,675,6.0,7.5,7.75,8.07,F
Ongole,O230260,676,7.0,7.25,8.0,8.06,M
Ongole,O230847,677,6.5,7.75,8.0,8.06,F
Ongole,O230151,678,6.0,8.0,8.25,8.06,M
Ongole,O220308,680,6.75,7.0,7.75,8.04375,F
Ongole,O230851,684,7.25,8.25,7.75,8.03,M
Ongole,O230667,685,7.5,7.5,7.0,8.02,F
Ongole,O230377,686,6.75,8.0,6.5,8.02,F
Ongole,O230193,687,6.5,7.0,7.25,8.02,F
Ongole,O231169,688,5.25,7.5,7.5,8.01724,F
Ongole,O230109,690,7.0,8.0,7.75,8.0,M
Ongole,O231063,692,7.0,7.25,7.0,8.0,F
Ongole,O230397,694,6.5,7.25,7.75,8.0,M
Ongole,O230873,695,6.0,8.0,7.75,8.0,F
Ongole,O230858,696,6.25,7.75,8.0,7.99,M
Ongole,O231253,698,7.25,7.75,7.75,7.98,M
Ongole,O230738,699,6.25,7.75,7.5,7.98,M
Ongole,O231192,703,6.5,7.75,7.5,7.96,M
Ongole,O231222,705,7.25,7.5,7.5,7.95,M
Ongole,O230227,709,6.0,7.25,7.0,7.95,F
Ongole,O231060,710,7.25,7.5,7.25,7.94,F
Ongole,O230841,711,6.75,8.0,7.5,7.94,M
Ongole,O230483,712,6.5,7.5,7.25,7.94,M
Ongole,O230825,714,7.25,7.5,7.5,7.93,M
Ongole,O230512,715,6.75,7.5,7.25,7.93,F
Ongole,O230579,716,6.25,7.0,7.5,7.93,F
Ongole,O230107,717,6.5,7.25,6.75,7.92,F
Ongole,O231145,718,6.25,7.75,6.5,7.92,F
Ongole,O230093,719,7.0,7.25,7.5,7.91,M
Ongole,O230669,720,6.0,7.5,7.5,7.91,F
Ongole,O230565,721,6.0,7.25,6.75,7.90517,F
Ongole,O230764,722,6.75,7.75,7.0,7.9,F
Ongole,O220867,723,6.0,8.0,7.25,7.9,M
Ongole,O231001,724,7.0,7.5,8.0,7.89,M
Ongole,O230393,725,7.0,7.25,7.0,7.89,F
Ongole,O230819,726,6.75,7.0,7.5,7.89,F
Ongole,O231139,731,6.75,6.75,7.75,7.88,F
Ongole,O230515,732,6.25,7.5,6.75,7.88,F
Ongole,O230611,733,6.25,7.5,6.5,7.88,F
Ongole,O230372,734,6.0,7.75,6.5,7.88,F
Ongole,O230763,735,6.0,7.25,7.5,7.88,F
Ongole,O230668,736,5.75,7.25,6.75,7.87931,F
Ongole,O231228,738,6.75,8.25,7.25,7.85,M
Ongole,O230275,741,6.5,7.25,7.5,7.85,F
Ongole,O230334,742,6.5,7.0,7.0,7.85,F
Ongole,O230312,743,6.25,8.0,8.0,7.85,M
Ongole,O230698,744,5.75,7.75,6.75,7.85,F
Ongole,O220871,745,6.0,7.0,7.25,7.84375,F
Ongole,O230210,747,7.25,7.0,7.0,7.84,F
Ongole,O230488,748,6.25,7.0,7.5,7.84,F
Ongole,O230267,749,5.75,6.75,7.75,7.84,F
Ongole,O230806,751,5.75,7.0,7.75,7.83621,M
Ongole,O230468,752,8.0,7.75,7.0,7.83,M
Ongole,O230898,754,6.0,7.75,7.0,7.83,F
Ongole,O230728,759,5.75,8.25,7.25,7.82,M
Ongole,O231164,760,5.75,8.0,6.75,7.82,F
Ongole,O230430,761,5.5,7.75,6.75,7.82,F
Ongole,O230993,763,6.75,7.75,6.5,7.81,F
Ongole,O231254,765,6.25,8.0,7.25,7.81,M
Ongole,O231216,768,6.0,7.5,6.5,7.8,F
Ongole,O230570,769,6.25,7.5,7.0,7.79,F
Ongole,O230857,770,5.5,7.75,7.75,7.79,F
Ongole,O230717,772,7.0,7.25,6.5,7.78,F
Ongole,O230197,773,6.75,7.25,7.25,7.78,F
Ongole,O230160,775,6.5,6.75,7.0,7.78,F
Ongole,O230794,777,7.0,6.75,7.0,7.77,F
Ongole,O230170,778,6.5,7.25,7.0,7.77,F
Ongole,O231224,779,6.25,7.75,6.25,7.77,F
Ongole,O230409,780,5.75,8.0,7.25,7.77,M
Ongole,O231173,781,5.75,7.5,7.0,7.77,F
Ongole,O210001,782,7.25,7.25,6.75,7.76042,M
Ongole,O230241,783,6.5,8.5,7.75,7.76,M
Ongole,O230768,784,6.5,7.75,6.75,7.76,F
Ongole,O231209,785,6.5,8.0,6.75,7.75,M
Ongole,O230256,789,6.25,7.75,7.75,7.74,M
Ongole,O230761,790,6.25,7.25,7.25,7.73,F
Ongole,O231198,791,5.5,7.0,6.5,7.73,F
Ongole,O210441,793,7.25,7.5,6.5,7.71875,M
Ongole,O230237,794,6.0,7.5,7.25,7.71,M
Ongole,O231163,796,6.75,7.0,6.75,7.7,F
Ongole,O230539,797,6.5,6.5,7.5,7.7,F
Ongole,O230913,798,5.75,7.5,6.25,7.7,F
Ongole,O230347,799,5.5,8.0,7.75,7.7,M
Ongole,O231233,801,6.5,7.25,7.25,7.68,M
Ongole,O231204,802,6.25,7.0,6.25,7.68,F
Ongole,O230298,805,6.0,7.25,6.0,7.66,F
Ongole,O230601,806,6.0,7.5,7.0,7.65,M
Ongole,O230879,807,6.0,7.25,6.0,7.65,F
Ongole,O230246,809,6.75,6.75,7.0,7.64,F
Ongole,O231275,810,6.75,6.5,7.0,7.64,F
Ongole,O230613,812,6.75,7.25,7.0,7.63,F
Ongole,O230934,813,6.25,6.5,6.5,7.63,F
Ongole,O230362,815,5.75,6.75,6.75,7.62,F
Ongole,O230108,818,6.0,7.0,7.25,7.61,M
Ongole,O230114,819,5.75,6.75,7.0,7.61,F
Ongole,O230937,820,6.25,6.5,6.75,7.6,F
Ongole,O230760,824,6.0,8.75,6.75,7.59,M
Ongole,O210559,826,7.0,7.75,6.5,7.58333,M
Ongole,O230481,827,6.25,7.0,6.75,7.58,M
Ongole,O231193,830,6.0,7.0,6.0,7.58,F
Ongole,O230809,831,5.75,8.0,6.5,7.58,M
Ongole,O230316,832,5.5,8.0,6.75,7.58,M
Ongole,O230853,833,6.75,6.75,6.5,7.57,M
Ongole,O231268,834,6.5,6.75,7.0,7.56,M
Ongole,O231201,835,6.5,6.75,6.5,7.56,M
Ongole,O230457,836,6.5,6.75,6.0,7.56,F
Ongole,O230225,837,7.0,7.0,7.25,7.55,M
Ongole,O230214,842,6.0,6.5,7.0,7.55,F
Ongole,O230865,843,5.75,8.25,7.25,7.55,M
Ongole,O230926,845,6.5,7.5,7.0,7.54,M
Ongole,O231032,846,5.75,6.75,6.75,7.54,F
Ongole,O230255,847,6.0,7.25,6.75,7.53,F
Ongole,O230840,849,5.75,7.0,6.25,7.53,F
Ongole,O230282,850,5.5,7.25,6.75,7.53,F
Ongole,O230500,851,6.0,7.25,6.5,7.52,M
Ongole,O230162,853,5.75,7.25,6.75,7.52,F
Ongole,O231159,854,5.5,7.5,6.75,7.52,F
Ongole,O230060,855,5.5,7.5,6.0,7.52,F
Ongole,O220507,856,6.25,7.25,6.25,7.51292,F
Ongole,O231010,858,6.25,6.5,6.75,7.51,F
Ongole,O230092,859,7.5,6.5,6.25,7.5,M
Ongole,O231213,863,6.5,6.5,6.25,7.49,F
Ongole,O231242,864,6.5,6.25,7.25,7.49,M
Ongole,O230288,865,6.0,7.0,6.25,7.49,F
Ongole,O230231,866,5.5,7.0,6.75,7.49,F
Ongole,O230706,868,7.5,7.75,6.25,7.48,M
Ongole,O230916,870,6.25,7.75,6.75,7.48,M
Ongole,O230660,871,5.75,7.5,6.25,7.48,M
Ongole,O230464,872,5.75,7.0,7.25,7.48,M
Ongole,O231225,874,6.25,7.25,6.75,7.47,M
Ongole,O231053,876,5.5,7.0,6.25,7.47,F
Ongole,O230912,878,6.25,6.5,6.5,7.46,F
Ongole,O230519,880,5.25,6.5,6.25,7.45,F
Ongole,O230919,881,6.5,8.25,6.0,7.44,M
Ongole,O231232,883,5.5,7.0,6.5,7.44,F
Ongole,O230187,884,5.75,6.75,6.0,7.43104,F
Ongole,O231277,887,6.25,7.75,6.5,7.43,M
Ongole,O230554,888,5.75,7.75,6.5,7.43,M
Ongole,O230532,889,5.75,7.0,7.25,7.43,F
Ongole,O230505,890,5.75,7.0,7.0,7.43,M
Ongole,O231110,891,5.75,7.0,6.5,7.43,F
Ongole,O230866,892,6.0,7.0,6.25,7.42,F
Ongole,O231142,893,5.25,7.75,6.25,7.42,F
Ongole,O230072,894,6.0,6.75,5.75,7.41,F
Ongole,O231250,895,5.5,7.0,6.25,7.4,F
Ongole,O220041,896,6.25,7.25,6.25,7.39583,M
Ongole,O231013,897,6.5,6.5,6.5,7.39,F
Ongole,O231045,898,6.25,6.75,6.5,7.39,F
Ongole,O230274,900,5.5,7.0,6.75,7.38,F
Ongole,O230212,902,6.25,7.0,6.0,7.36,M
Ongole,O231262,903,6.5,7.25,6.5,7.35,M
Ongole,O230330,905,5.0,7.25,6.0,7.35,F
Ongole,O231056,906,6.25,7.25,6.25,7.34,F
Ongole,O231109,907,6.0,7.0,5.75,7.34,F
Ongole,O230386,911,5.75,7.0,6.0,7.32,M
Ongole,O230477,912,5.75,6.75,6.25,7.32,F
Ongole,O230637,915,5.5,7.0,6.25,7.3,M
Ongole,O230100,917,5.0,6.0,6.5,7.3,F
Ongole,O230930,918,6.5,6.75,5.75,7.29,F
Ongole,O230884,919,6.25,6.5,5.75,7.29,F
Ongole,O230602,921,5.75,6.75,6.5,7.29,M
Ongole,O231024,922,5.75,6.75,6.0,7.29,F
Ongole,O231122,923,5.25,6.75,6.25,7.29,F
Ongole,O231202,925,6.0,6.75,5.75,7.28,F
Ongole,O230102,927,5.5,6.75,6.75,7.27,M
Ongole,O230411,928,6.0,6.75,5.75,7.26,F
Ongole,O231036,930,6.0,7.5,6.25,7.25,M
Ongole,O230559,931,5.75,7.5,6.25,7.24,M
Ongole,O230085,932,6.5,6.5,6.5,7.23,M
Ongole,O230897,935,6.25,6.5,5.75,7.22,F
Ongole,O230838,936,6.0,7.25,6.25,7.22,M
Ongole,O230920,937,6.0,7.0,6.25,7.22,F
Ongole,O230427,938,6.0,6.75,7.0,7.22,M
Ongole,O230426,940,6.0,6.25,6.5,7.21,M
Ongole,O231251,941,5.25,6.5,6.5,7.21,F
Ongole,O230388,942,5.0,6.5,5.25,7.2069,F
Ongole,O230978,943,6.25,6.25,5.75,7.2,M
Ongole,O230511,945,5.5,6.5,5.5,7.19,F
Ongole,O231255,946,6.25,6.75,5.75,7.18,F
Ongole,O231030,948,5.75,6.5,7.0,7.17,M
Ongole,O230712,949,5.75,6.0,5.75,7.17,F
Ongole,O230629,950,6.0,6.5,6.25,7.16,F
Ongole,O230235,951,5.75,6.5,6.5,7.16,M
Ongole,O230367,952,5.5,6.5,5.5,7.16,F
Ongole,O231177,953,5.25,6.5,6.5,7.16,F
Ongole,O210265,954,6.5,6.5,6.0,7.15625,M
Ongole,O230057,955,5.75,6.75,6.25,7.15517,F
Ongole,O230028,956,5.75,6.75,7.0,7.15,M
Ongole,O220918,960,5.0,6.0,6.0,7.13542,F
Ongole,O230240,963,6.5,6.25,6.25,7.11,M
Ongole,O230574,965,6.25,7.0,5.5,7.09,M
Ongole,O230139,966,5.25,6.25,6.0,7.09,F
Ongole,O230115,967,5.5,6.0,6.0,7.08,M
Ongole,O210965,968,6.25,5.75,6.25,7.07292,F
Ongole,O230340,970,5.25,6.0,5.5,7.06,F
Ongole,O230860,971,6.0,6.5,6.25,7.05,M
Ongole,O230456,972,5.5,6.0,5.5,7.05,F
Ongole,O231240,974,5.0,6.5,6.75,7.03,M
Ongole,O230534,975,5.25,7.0,6.0,7.02,M
Ongole,O231073,976,5.25,6.5,6.5,7.02,M
Ongole,O211079,977,6.5,5.75,5.75,7.01042,M
Ongole,O230071,981,5.5,7.25,5.75,7.0,F
Ongole,O230843,982,5.5,6.0,5.5,7.0,F
Ongole,O231269,983,5.0,6.75,6.25,7.0,F
Ongole,O230662,986,5.5,7.5,5.75,6.96,M
Ongole,O231274,987,6.25,5.75,6.25,6.95,F
Ongole,O220304,988,5.0,5.5,6.25,6.92708,F
Ongole,O230962,990,5.75,5.75,6.0,6.92,F
Ongole,O220031,991,5.5,5.75,5.5,6.90625,F
Ongole,O220021,992,5.0,5.5,6.0,6.90625,F
Ongole,O230489,994,5.5,5.5,5.5,6.9,F
Ongole,O220148,995,6.0,5.25,6.25,6.88792,F
Ongole,O231235,996,5.25,5.5,6.0,6.88,F
Ongole,O230583,998,6.0,6.25,5.75,6.85,M
Ongole,O220227,999,6.75,6.25,6.25,6.8475,M
Ongole,O231189,1002,6.25,6.0,5.5,6.81,F
Ongole,O230326,1003,6.0,5.5,6.5,6.81,M
Ongole,O231082,1004,5.5,6.25,6.0,6.7931,F
Ongole,O230837,1005,6.5,5.75,6.25,6.79,M
Ongole,O230821,1006,5.25,6.75,6.25,6.79,M
Ongole,O221050,1007,5.5,5.75,5.75,6.78572,M
Ongole,O230557,1010,5.25,5.25,5.75,6.74138,M
Ongole,O230870,1014,6.25,5.75,5.5,6.71,M
Ongole,O231230,1016,6.0,5.75,6.0,6.66,M
Ongole,O231083,1018,5.0,6.0,5.75,6.66,F
Ongole,O230233,1019,5.75,6.0,6.5,6.63,M
Ongole,O230888,1021,5.5,5.5,5.25,6.62,F
Ongole,O211017,1023,5.25,6.5,5.75,6.5625,M
Ongole,O220086,1024,5.25,5.25,5.25,6.56167,F
Ongole,O231271,1025,5.25,6.0,6.0,6.52,F
Ongole,O230999,1026,6.0,5.25,6.0,6.5,M
Ongole,O230786,1030,5.0,6.5,5.25,6.47,M
Ongole,O220979,1031,5.0,5.25,5.25,6.45833,M
Ongole,O230848,1032,5.0,6.0,5.25,6.45,F
Ongole,O231187,1033,6.25,6.25,5.25,6.44,M
Ongole,O220469,1034,5.0,6.15,6.75,6.44,F
Ongole,O220405,1035,5.5,6.25,5.5,6.4325,F
Ongole,O220852,1036,6.0,5.0,5.75,6.42709,F
Ongole,O230852,1037,5.5,5.0,5.25,6.42,M
Ongole,O220023,1038,5.5,5.75,5.25,6.39584,F
Ongole,O221017,1039,5.25,5.25,5.5,6.39583,M
Ongole,O230759,1041,5.5,6.5,5.5,6.38,M
Ongole,O231264,1042,5.0,5.5,5.75,6.36,F
Ongole,O221149,1043,5.25,5.25,5.25,6.34375,F
Ongole,O220595,1044,5.25,5.25,5.5,6.30208,F
Ongole,O231279,1045,6.0,5.5,5.75,6.3,M
Ongole,O230914,1046,5.5,6.0,5.5,6.29,M
Ongole,O230656,1048,5.25,5.5,5.5,6.27,F
Ongole,O211102,1050,5.75,6.25,5.75,6.1875,M
Ongole,O220053,1051,5.5,5.25,6.0,6.17375,M
Ongole,O220384,1053,5.0,5.25,5.0,6.125,F
Ongole,O230705,1058,5.25,5.0,5.5,5.94,M
Ongole,O230846,1059,5.0,5.0,5.25,5.91,M
Ongole,O210978,1061,5.75,5.25,5.0,5.71875,M
